pbid	count_fl	count_nfl	count_nfl_amb	abundance_fl	abundance_nfl	abundance_nfl_amb
PB.91.1	1	1	1.5	2.0366681738e-06	2.0366681738e-06	3.0550022607e-06
PB.4024.1	1	6	6	2.0366681738e-06	1.22200090428e-05	1.22200090428e-05
PB.7758.1	9	10	10	1.83300135642e-05	2.0366681738e-05	2.0366681738e-05
PB.1459.2	0	1	1	0.0	2.0366681738e-06	2.0366681738e-06
PB.6339.1	1	1	1.5	2.0366681738e-06	2.0366681738e-06	3.0550022607e-06
PB.3213.1	0	2	2	0.0	4.0733363476e-06	4.0733363476e-06
PB.4224.7	0	0	1.43333333333	0.0	0.0	2.91922438245e-06
PB.4133.1	7	8	8	1.42566772166e-05	1.62933453904e-05	1.62933453904e-05
PB.4224.5	1	1	3.31666666667	2.0366681738e-06	2.0366681738e-06	6.75494944311e-06
PB.4224.4	0	1	1.95	0.0	2.0366681738e-06	3.97150293891e-06
PB.4224.3	2	2	2.33333333333	4.0733363476e-06	4.0733363476e-06	4.75222573887e-06
PB.4224.2	2	4	5.65	4.0733363476e-06	8.1466726952e-06	1.1507175182e-05
PB.4224.1	3	4	4.98333333333	6.1100045214e-06	8.1466726952e-06	1.01493963994e-05
PB.2153.1	0	1	2.33333333333	0.0	2.0366681738e-06	4.75222573887e-06
PB.2634.2	21	24	27.8333333333	4.27700316498e-05	4.88800361712e-05	5.66872641708e-05
PB.2634.3	0	0	2.33333333333	0.0	0.0	4.75222573887e-06
PB.2634.1	0	2	5.83333333333	0.0	4.0733363476e-06	1.18805643472e-05
PB.7722.1	0	4	4	0.0	8.1466726952e-06	8.1466726952e-06
PB.1951.1	1	5	6.5	2.0366681738e-06	1.0183340869e-05	1.32383431297e-05
PB.1440.1	1	3	3.5	2.0366681738e-06	6.1100045214e-06	7.1283386083e-06
PB.3366.2	25	27	29.6666666667	5.0916704345e-05	5.49900406926e-05	6.04211558228e-05
PB.5430.1	5	7	7	1.0183340869e-05	1.42566772166e-05	1.42566772166e-05
PB.1116.2	0	1	4.5	0.0	2.0366681738e-06	9.16500678211e-06
PB.7021.1	0	4	5.66666666667	0.0	8.1466726952e-06	1.15411196515e-05
PB.85.1	25	78	87.5	5.0916704345e-05	0.000158860117556	0.000178208465208
PB.85.2	1	16	25.0	2.0366681738e-06	3.25866907808e-05	5.0916704345e-05
PB.7021.2	2	2	3.16666666667	4.0733363476e-06	4.0733363476e-06	6.44944921704e-06
PB.3651.1	36	80	80	7.33200542568e-05	0.000162933453904	0.000162933453904
PB.5420.2	0	0	0.5	0.0	0.0	1.0183340869e-06
PB.5420.1	0	0	0.5	0.0	0.0	1.0183340869e-06
PB.3506.1	3	4	4	6.1100045214e-06	8.1466726952e-06	8.1466726952e-06
PB.3415.1	4	9	9	8.1466726952e-06	1.83300135642e-05	1.83300135642e-05
PB.947.1	0	1	1	0.0	2.0366681738e-06	2.0366681738e-06
PB.3933.1	1	2	2.5	2.0366681738e-06	4.0733363476e-06	5.0916704345e-06
PB.3933.2	1	1	1.5	2.0366681738e-06	2.0366681738e-06	3.0550022607e-06
PB.5894.2	0	0	0.5	0.0	0.0	1.0183340869e-06
PB.5894.1	1	1	1.5	2.0366681738e-06	2.0366681738e-06	3.0550022607e-06
PB.6992.1	1	2	10.0833333333	2.0366681738e-06	4.0733363476e-06	2.05364040858e-05
PB.6992.3	1	2	4.75	2.0366681738e-06	4.0733363476e-06	9.67417382556e-06
PB.6992.2	61	75	90.5833333333	0.000124236758602	0.000152750113035	0.000184488192077
PB.6992.4	1	2	9.58333333333	2.0366681738e-06	4.0733363476e-06	1.95180699989e-05
PB.1875.1	1	2	2	2.0366681738e-06	4.0733363476e-06	4.0733363476e-06
PB.5715.5	0	2	4.95	0.0	4.0733363476e-06	1.00815074603e-05
PB.5715.4	0	0	1.03333333333	0.0	0.0	2.10455711293e-06
PB.6630.1	7	11	11	1.42566772166e-05	2.24033499118e-05	2.24033499118e-05
PB.5715.1	1	1	4.78333333333	2.0366681738e-06	2.0366681738e-06	9.74206276468e-06
PB.212.3	0	0	1.75	0.0	0.0	3.56416930415e-06
PB.5715.3	0	0	2.41666666667	0.0	0.0	4.92194808669e-06
PB.5715.2	14	15	19.5333333333	2.85133544332e-05	3.0550022607e-05	3.97829183282e-05
PB.6668.1	20	38	40.3333333333	4.0733363476e-05	7.73933906044e-05	8.21456163433e-05
PB.6668.3	0	0	0.333333333333	0.0	0.0	6.78889391267e-07
PB.6668.2	4	4	5.33333333333	8.1466726952e-06	8.1466726952e-06	1.08622302603e-05
PB.2484.1	1	4	4	2.0366681738e-06	8.1466726952e-06	8.1466726952e-06
PB.7225.1	1	1	2.0	2.0366681738e-06	2.0366681738e-06	4.0733363476e-06
PB.532.1	0	0	2.96666666667	0.0	0.0	6.04211558228e-06
PB.532.2	3	3	6.03333333333	6.1100045214e-06	6.1100045214e-06	1.22878979819e-05
PB.4626.1	0	19	30.6166666667	0.0	3.86966953022e-05	6.23559905879e-05
PB.6777.1	2	3	3.5	4.0733363476e-06	6.1100045214e-06	7.1283386083e-06
PB.6777.2	6	7	7.5	1.22200090428e-05	1.42566772166e-05	1.52750113035e-05
PB.4626.2	1	1	2.61666666667	2.0366681738e-06	2.0366681738e-06	5.32928172145e-06
PB.2707.1	0	0	0.333333333333	0.0	0.0	6.78889391267e-07
PB.4626.4	1	1	2.16666666667	2.0366681738e-06	2.0366681738e-06	4.41278104324e-06
PB.2707.3	0	1	1.33333333333	0.0	2.0366681738e-06	2.71555756507e-06
PB.2707.2	0	0	0.333333333333	0.0	0.0	6.78889391267e-07
PB.2344.2	1	1	1	2.0366681738e-06	2.0366681738e-06	2.0366681738e-06
PB.2616.3	1	1	1.67619047619	2.0366681738e-06	2.0366681738e-06	3.41384379609e-06
PB.2616.1	0	2	6.12619047619	0.0	4.0733363476e-06	1.24770171695e-05
PB.2616.6	0	0	0.142857142857	0.0	0.0	2.90952596257e-07
PB.2616.7	4	4	7.04285714286	8.1466726952e-06	8.1466726952e-06	1.43439629955e-05
PB.2616.4	5	8	11.5428571429	1.0183340869e-05	1.62933453904e-05	2.35089697776e-05
PB.2616.5	0	7	10.7595238095	0.0	1.42566772166e-05	2.19135797081e-05
PB.2616.8	0	0	1.28333333333	0.0	0.0	2.61372415638e-06
PB.3112.1	2	2	2	4.0733363476e-06	4.0733363476e-06	4.0733363476e-06
PB.6327.2	4	4	4	8.1466726952e-06	8.1466726952e-06	8.1466726952e-06
PB.1447.1	2	2	2	4.0733363476e-06	4.0733363476e-06	4.0733363476e-06
PB.5917.1	0	21	53.7523809524	0.0	4.27700316498e-05	0.000109475763552
PB.5917.2	0	9	41.1285714286	0.0	1.83300135642e-05	8.37652524625e-05
PB.1751.1	1	1	4.0	2.0366681738e-06	2.0366681738e-06	8.1466726952e-06
PB.4634.1	0	1	1	0.0	2.0366681738e-06	2.0366681738e-06
PB.6266.1	1	1	1	2.0366681738e-06	2.0366681738e-06	2.0366681738e-06
PB.5341.2	0	1	1	0.0	2.0366681738e-06	2.0366681738e-06
PB.288.1	2	4	4	4.0733363476e-06	8.1466726952e-06	8.1466726952e-06
PB.212.7	0	0	1.18333333333	0.0	0.0	2.410057339e-06
PB.5709.6	0	1	11.55	0.0	2.0366681738e-06	2.35235174074e-05
PB.5709.4	1	1	6.08333333333	2.0366681738e-06	2.0366681738e-06	1.23897313906e-05
PB.5709.5	1	3	13.8666666667	2.0366681738e-06	6.1100045214e-06	2.82417986767e-05
PB.5709.2	0	1	4.63333333333	0.0	2.0366681738e-06	9.43656253861e-06
PB.5709.3	103	106	118.433333333	0.000209776821902	0.000215886826423	0.000241209400717
PB.5709.1	5	14	26.4333333333	1.0183340869e-05	2.85133544332e-05	5.38359287275e-05
PB.3029.1	51	65	72.5833333333	0.000103870076864	0.000132383431297	0.000147828164948
PB.1771.1	2	2	3.0	4.0733363476e-06	4.0733363476e-06	6.1100045214e-06
PB.3029.2	0	2	6.5	0.0	4.0733363476e-06	1.32383431297e-05
PB.3029.5	0	0	2.58333333333	0.0	0.0	5.26139278232e-06
PB.3029.4	0	0	2.75	0.0	0.0	5.60083747795e-06
PB.5729.1	1	2	3.5	2.0366681738e-06	4.0733363476e-06	7.1283386083e-06
PB.6522.2	43	57	59.5	8.75767314734e-05	0.000116090085907	0.000121181756341
PB.6522.3	2	3	4.0	4.0733363476e-06	6.1100045214e-06	8.1466726952e-06
PB.3785.1	0	0	0.5	0.0	0.0	1.0183340869e-06
PB.3785.2	0	0	0.5	0.0	0.0	1.0183340869e-06
PB.5980.4	0	8	17.8833333333	0.0	1.62933453904e-05	3.64224158415e-05
PB.6753.2	6	10	10.5	1.22200090428e-05	2.0366681738e-05	2.13850158249e-05
PB.1090.1	1	2	2	2.0366681738e-06	4.0733363476e-06	4.0733363476e-06
PB.6753.1	0	0	0.5	0.0	0.0	1.0183340869e-06
PB.2763.1	24	102	116.833333333	4.88800361712e-05	0.000207740153728	0.000237950731639
PB.7295.4	0	1	1	0.0	2.0366681738e-06	2.0366681738e-06
PB.3307.1	0	1	1	0.0	2.0366681738e-06	2.0366681738e-06
PB.7295.2	0	1	1.5	0.0	2.0366681738e-06	3.0550022607e-06
PB.5458.2	1	1	2.5	2.0366681738e-06	2.0366681738e-06	5.0916704345e-06
PB.5458.1	10	12	13.5	2.0366681738e-05	2.44400180856e-05	2.74950203463e-05
PB.3591.3	0	0	0.833333333333	0.0	0.0	1.69722347817e-06
PB.5317.3	2	2	14.65	4.0733363476e-06	4.0733363476e-06	2.98371887462e-05
PB.1105.1	2	4	4	4.0733363476e-06	8.1466726952e-06	8.1466726952e-06
PB.5317.1	160	203	253.016666667	0.000325866907808	0.000413443639282	0.000515310992441
PB.5317.7	2	2	25.2333333333	4.0733363476e-06	4.0733363476e-06	5.13919269189e-05
PB.5317.6	1	3	17.8833333333	2.0366681738e-06	6.1100045214e-06	3.64224158415e-05
PB.5317.5	0	28	55.2333333333	0.0	5.70267088664e-05	0.000112491972133
PB.3055.1	1	1	1	2.0366681738e-06	2.0366681738e-06	2.0366681738e-06
PB.5317.8	0	0	2.05	0.0	0.0	4.17516975629e-06
PB.6699.3	0	0	3.3	0.0	0.0	6.72100497354e-06
PB.5973.1	5	16	16	1.0183340869e-05	3.25866907808e-05	3.25866907808e-05
PB.6078.8	1	1	6.47976190476	2.0366681738e-06	2.0366681738e-06	1.31971248452e-05
PB.6078.9	11	12	38.255952381	2.24033499118e-05	2.44400180856e-05	7.79146806727e-05
PB.6078.4	0	67	122.192857143	0.0	0.000136456767645	0.000248866303209
PB.6078.5	0	0	0.866666666667	0.0	0.0	1.76511241729e-06
PB.6078.6	7	8	77.8297619048	1.42566772166e-05	1.62933453904e-05	0.000158513399046
PB.6078.7	3	7	18.3285714286	6.1100045214e-06	1.42566772166e-05	3.73292180998e-05
PB.3447.1	4	7	8.33333333333	8.1466726952e-06	1.42566772166e-05	1.69722347817e-05
PB.6078.1	220	295	448.772619048	0.000448066998236	0.000600817111271	0.000914000910488
PB.6078.2	0	0	3.58333333333	0.0	0.0	7.29806095612e-06
PB.4904.1	3	5	6.58333333333	6.1100045214e-06	1.0183340869e-05	1.34080654775e-05
PB.3884.1	1	40	40.5	2.0366681738e-06	8.1466726952e-05	8.24850610389e-05
PB.1439.1	4	4	4	8.1466726952e-06	8.1466726952e-06	8.1466726952e-06
PB.1439.2	1	1	1	2.0366681738e-06	2.0366681738e-06	2.0366681738e-06
PB.5650.1	0	1	1	0.0	2.0366681738e-06	2.0366681738e-06
PB.177.1	2	2	2	4.0733363476e-06	4.0733363476e-06	4.0733363476e-06
PB.3015.1	1	2	2	2.0366681738e-06	4.0733363476e-06	4.0733363476e-06
PB.4351.1	3	5	5	6.1100045214e-06	1.0183340869e-05	1.0183340869e-05
PB.4371.8	7	16	32.7595238095	1.42566772166e-05	3.25866907808e-05	6.67202795317e-05
PB.4371.9	0	0	3.66547619048	0.0	0.0	7.46535869897e-06
PB.6837.9	1	1	1.36666666667	2.0366681738e-06	2.0366681738e-06	2.78344650419e-06
PB.6837.8	6	6	7.85	1.22200090428e-05	1.22200090428e-05	1.59878451643e-05
PB.754.1	0	0	0.5	0.0	0.0	1.0183340869e-06
PB.6837.3	6	6	7.55	1.22200090428e-05	1.22200090428e-05	1.53768447122e-05
PB.4371.1	59	66	99.794047619	0.000120163422254	0.000134420099471	0.000203247360721
PB.6837.1	1	1	2.15	2.0366681738e-06	2.0366681738e-06	4.37883657367e-06
PB.4371.3	30	80	117.891666667	6.1100045214e-05	0.000162933453904	0.000240106205456
PB.4371.4	7	15	34.1285714286	1.42566772166e-05	3.0550022607e-05	6.95085752459e-05
PB.4371.5	3	11	32.8178571429	6.1100045214e-06	2.24033499118e-05	6.68390851752e-05
PB.6837.5	1	1	2.63333333333	2.0366681738e-06	2.0366681738e-06	5.36322619101e-06
PB.4371.7	1	15	35.425	2.0366681738e-06	3.0550022607e-05	7.21489700569e-05
PB.257.3	0	0	4.5	0.0	0.0	9.16500678211e-06
PB.6749.2	0	1	1.2	0.0	2.0366681738e-06	2.44400180856e-06
PB.4252.1	2	5	10.0	4.0733363476e-06	1.0183340869e-05	2.0366681738e-05
PB.4252.2	9	10	14.0	1.83300135642e-05	2.0366681738e-05	2.85133544332e-05
PB.4252.3	0	1	4.0	0.0	2.0366681738e-06	8.1466726952e-06
PB.6480.1	9	26	30.5	1.83300135642e-05	5.29533725188e-05	6.21183793009e-05
PB.5307.1	1	3	5.83333333333	2.0366681738e-06	6.1100045214e-06	1.18805643472e-05
PB.7.1	4	14	14	8.1466726952e-06	2.85133544332e-05	2.85133544332e-05
PB.6480.2	0	0	4.0	0.0	0.0	8.1466726952e-06
PB.167.2	0	0	0.5	0.0	0.0	1.0183340869e-06
PB.3009.1	0	1	1	0.0	2.0366681738e-06	2.0366681738e-06
PB.167.1	0	0	0.5	0.0	0.0	1.0183340869e-06
PB.528.1	0	1	10.1428571429	0.0	2.0366681738e-06	2.06576343343e-05
PB.7033.4	0	0	2.26666666667	0.0	0.0	4.61644786062e-06
PB.528.3	37	39	45.6428571429	7.53567224306e-05	7.94300587782e-05	9.29593545042e-05
PB.528.2	2	2	10.6428571429	4.0733363476e-06	4.0733363476e-06	2.16759684212e-05
PB.2291.1	1	7	8.5	2.0366681738e-06	1.42566772166e-05	1.73116794773e-05
PB.3423.1	9	12	12	1.83300135642e-05	2.44400180856e-05	2.44400180856e-05
PB.1848.1	1	3	3	2.0366681738e-06	6.1100045214e-06	6.1100045214e-06
PB.6169.1	0	1	1.5	0.0	2.0366681738e-06	3.0550022607e-06
PB.5198.1	0	3	3	0.0	6.1100045214e-06	6.1100045214e-06
PB.7153.1	1	1	1	2.0366681738e-06	2.0366681738e-06	2.0366681738e-06
PB.55.1	2	7	7	4.0733363476e-06	1.42566772166e-05	1.42566772166e-05
PB.494.4	1	2	2.5	2.0366681738e-06	4.0733363476e-06	5.0916704345e-06
PB.842.1	0	2	2.5	0.0	4.0733363476e-06	5.0916704345e-06
PB.494.3	0	0	0.833333333333	0.0	0.0	1.69722347817e-06
PB.494.2	1	2	2.33333333333	2.0366681738e-06	4.0733363476e-06	4.75222573887e-06
PB.7672.3	1	1	1.59285714286	2.0366681738e-06	2.0366681738e-06	3.24412144827e-06
PB.7672.2	0	0	0.592857142857	0.0	0.0	1.20745327447e-06
PB.7672.1	4	4	4.59285714286	8.1466726952e-06	8.1466726952e-06	9.35412596967e-06
PB.2814.1	0	1	1	0.0	2.0366681738e-06	2.0366681738e-06
PB.7672.7	0	0	0.592857142857	0.0	0.0	1.20745327447e-06
PB.7672.6	0	0	0.392857142857	0.0	0.0	8.00119639708e-07
PB.7672.5	18	22	23.3428571429	3.66600271284e-05	4.48066998236e-05	4.75416542284e-05
PB.7672.4	0	1	1.89285714286	0.0	2.0366681738e-06	3.85512190041e-06
PB.2266.4	0	0	3.58333333333	0.0	0.0	7.29806095612e-06
PB.2128.2	3	4	4.5	6.1100045214e-06	8.1466726952e-06	9.16500678211e-06
PB.5672.1	1	1	1.5	2.0366681738e-06	2.0366681738e-06	3.0550022607e-06
PB.1876.2	11	16	16.8333333333	2.24033499118e-05	3.25866907808e-05	3.4283914259e-05
PB.1876.1	4	4	4.83333333333	8.1466726952e-06	8.1466726952e-06	9.84389617337e-06
PB.4111.3	2	2	2.25	4.0733363476e-06	4.0733363476e-06	4.58250339105e-06
PB.4533.2	0	0	1.0	0.0	0.0	2.0366681738e-06
PB.988.8	0	0	0.80119047619	0.0	0.0	1.63175914401e-06
PB.4106.1	1	3	3	2.0366681738e-06	6.1100045214e-06	6.1100045214e-06
PB.7348.1	0	4	4	0.0	8.1466726952e-06	8.1466726952e-06
PB.3451.1	0	1	1	0.0	2.0366681738e-06	2.0366681738e-06
PB.2128.1	0	0	0.5	0.0	0.0	1.0183340869e-06
PB.115.1	0	1	1	0.0	2.0366681738e-06	2.0366681738e-06
PB.1861.1	0	2	2	0.0	4.0733363476e-06	4.0733363476e-06
PB.7316.1	8	12	12	1.62933453904e-05	2.44400180856e-05	2.44400180856e-05
PB.20.1	0	1	1	0.0	2.0366681738e-06	2.0366681738e-06
PB.6018.1	0	1	1.66666666667	0.0	2.0366681738e-06	3.39444695634e-06
PB.5880.1	22	30	30	4.48066998236e-05	6.1100045214e-05	6.1100045214e-05
PB.6040.1	4	10	10	8.1466726952e-06	2.0366681738e-05	2.0366681738e-05
PB.2853.8	1	1	1.20833333333	2.0366681738e-06	2.0366681738e-06	2.46097404334e-06
PB.2853.5	3	7	10.494047619	6.1100045214e-06	1.42566772166e-05	2.13728928001e-05
PB.2853.4	0	1	1.49404761905	0.0	2.0366681738e-06	3.04287923586e-06
PB.2853.7	1	1	1	2.0366681738e-06	2.0366681738e-06	2.0366681738e-06
PB.2853.6	0	0	1.0	0.0	0.0	2.0366681738e-06
PB.2853.1	2	7	10.1607142857	4.0733363476e-06	1.42566772166e-05	2.06940034088e-05
PB.2853.3	2	2	2.99404761905	4.0733363476e-06	4.0733363476e-06	6.09788149656e-06
PB.2610.1	9	10	10.8333333333	1.83300135642e-05	2.0366681738e-05	2.20639052162e-05
PB.5901.1	8	13	13	1.62933453904e-05	2.64766862594e-05	2.64766862594e-05
PB.440.1	1	2	2	2.0366681738e-06	4.0733363476e-06	4.0733363476e-06
PB.1423.1	1	1	1	2.0366681738e-06	2.0366681738e-06	2.0366681738e-06
PB.5365.1	0	3	3	0.0	6.1100045214e-06	6.1100045214e-06
PB.1423.3	2	2	2	4.0733363476e-06	4.0733363476e-06	4.0733363476e-06
PB.1423.2	1	2	2	2.0366681738e-06	4.0733363476e-06	4.0733363476e-06
PB.7143.1	1	2	2	2.0366681738e-06	4.0733363476e-06	4.0733363476e-06
PB.1652.1	3	4	4	6.1100045214e-06	8.1466726952e-06	8.1466726952e-06
PB.1636.8	1	1	1	2.0366681738e-06	2.0366681738e-06	2.0366681738e-06
PB.7162.1	1	4	4	2.0366681738e-06	8.1466726952e-06	8.1466726952e-06
PB.5834.2	1	1	1	2.0366681738e-06	2.0366681738e-06	2.0366681738e-06
PB.1636.1	18	27	34.3666666667	3.66600271284e-05	5.49900406926e-05	6.99934962396e-05
PB.7410.1	0	1	1.5	0.0	2.0366681738e-06	3.0550022607e-06
PB.1636.3	1	3	4.53333333333	2.0366681738e-06	6.1100045214e-06	9.23289572123e-06
PB.1636.2	7	12	16.2833333333	1.42566772166e-05	2.44400180856e-05	3.31637467634e-05
PB.3951.1	3	3	6.63333333333	6.1100045214e-06	6.1100045214e-06	1.35098988862e-05
PB.1636.4	22	25	31.8666666667	4.48066998236e-05	5.0916704345e-05	6.49018258051e-05
PB.1636.7	11	12	20.1166666667	2.24033499118e-05	2.44400180856e-05	4.0970974763e-05
PB.3951.2	1	6	11.175	2.0366681738e-06	1.22200090428e-05	2.27597668422e-05
PB.4718.3	1	1	5.57619047619	2.0366681738e-06	2.0366681738e-06	1.13568496739e-05
PB.208.1	14	19	21.5333333333	2.85133544332e-05	3.86966953022e-05	4.38562546759e-05
PB.4718.1	24	25	32.1595238095	4.88800361712e-05	5.0916704345e-05	6.54982786275e-05
PB.4683.5	8	12	42.0833333333	1.62933453904e-05	2.44400180856e-05	8.57097856475e-05
PB.4683.2	1	14	33.6666666667	2.0366681738e-06	2.85133544332e-05	6.8567828518e-05
PB.4683.3	1	2	12.25	2.0366681738e-06	4.0733363476e-06	2.49491851291e-05
PB.4718.5	0	3	6.97619047619	0.0	6.1100045214e-06	1.42081851172e-05
PB.4683.1	116	121	151.416666667	0.000236253508161	0.00024643684903	0.000308385505983
PB.256.1	6	12	12	1.22200090428e-05	2.44400180856e-05	2.44400180856e-05
PB.3374.1	0	1	1	0.0	2.0366681738e-06	2.0366681738e-06
PB.2392.1	4	6	6	8.1466726952e-06	1.22200090428e-05	1.22200090428e-05
PB.1894.4	0	0	0.75	0.0	0.0	1.52750113035e-06
PB.1894.3	0	0	0.25	0.0	0.0	5.0916704345e-07
PB.2842.1	5	8	8.33333333333	1.0183340869e-05	1.62933453904e-05	1.69722347817e-05
PB.1894.1	2	5	6.25	4.0733363476e-06	1.0183340869e-05	1.27291760863e-05
PB.3645.3	0	1	12.3087301587	0.0	2.0366681738e-06	2.50687989742e-05
PB.2336.2	0	0	2.16666666667	0.0	0.0	4.41278104324e-06
PB.4738.4	0	1	1.25	0.0	2.0366681738e-06	2.54583521725e-06
PB.7372.1	8	13	13	1.62933453904e-05	2.64766862594e-05	2.64766862594e-05
PB.4738.1	0	0	0.25	0.0	0.0	5.0916704345e-07
PB.925.1	3	27	28.0	6.1100045214e-06	5.49900406926e-05	5.70267088664e-05
PB.925.2	0	4	5.5	0.0	8.1466726952e-06	1.12016749559e-05
PB.4738.2	8	8	8.75	1.62933453904e-05	1.62933453904e-05	1.78208465208e-05
PB.5218.1	2	3	4.0	4.0733363476e-06	6.1100045214e-06	8.1466726952e-06
PB.6612.2	0	0	0.5	0.0	0.0	1.0183340869e-06
PB.3354.1	12	20	20	2.44400180856e-05	4.0733363476e-05	4.0733363476e-05
PB.6973.3	0	1	1	0.0	2.0366681738e-06	2.0366681738e-06
PB.5246.1	7	13	17.9166666667	1.42566772166e-05	2.64766862594e-05	3.64903047806e-05
PB.5246.2	1	1	3.41666666667	2.0366681738e-06	2.0366681738e-06	6.95861626049e-06
PB.5246.3	0	2	5.66666666667	0.0	4.0733363476e-06	1.15411196515e-05
PB.5246.4	0	0	1.75	0.0	0.0	3.56416930415e-06
PB.5246.5	1	1	3.25	2.0366681738e-06	2.0366681738e-06	6.61917156485e-06
PB.864.2	3	5	5	6.1100045214e-06	1.0183340869e-05	1.0183340869e-05
PB.7545.1	1	2	2	2.0366681738e-06	4.0733363476e-06	4.0733363476e-06
PB.2519.1	1	1	1	2.0366681738e-06	2.0366681738e-06	2.0366681738e-06
PB.5139.1	7	10	10	1.42566772166e-05	2.0366681738e-05	2.0366681738e-05
PB.7552.1	5	17	82.0	1.0183340869e-05	3.46233589546e-05	0.000167006790252
PB.1225.1	2	3	3.5	4.0733363476e-06	6.1100045214e-06	7.1283386083e-06
PB.7646.1	8	16	16	1.62933453904e-05	3.25866907808e-05	3.25866907808e-05
PB.2093.1	0	4	4.5	0.0	8.1466726952e-06	9.16500678211e-06
PB.1310.1	0	0	0.5	0.0	0.0	1.0183340869e-06
PB.1084.1	0	1	1	0.0	2.0366681738e-06	2.0366681738e-06
PB.3645.9	0	1	17.7261904762	0.0	2.0366681738e-06	3.61023679856e-05
PB.3645.8	1	1	5.94880952381	2.0366681738e-06	2.0366681738e-06	1.21157510291e-05
PB.3266.2	0	0	0.5	0.0	0.0	1.0183340869e-06
PB.3645.5	1	1	15.7956349206	2.0366681738e-06	2.0366681738e-06	3.21704669278e-05
PB.7573.1	2	4	4	4.0733363476e-06	8.1466726952e-06	8.1466726952e-06
PB.232.1	2	2	2	4.0733363476e-06	4.0733363476e-06	4.0733363476e-06
PB.3645.6	0	0	8.97896825397	0.0	0.0	1.82871788764e-05
PB.3645.1	817	2266	2724.68253968	0.001663957898	0.00461509008183	0.00554927421228
PB.767.1	35	113	133.666666667	7.1283386083e-05	0.00023014350364	0.000272234645898
PB.767.2	6	21	37.3333333333	1.22200090428e-05	4.27700316498e-05	7.60356118219e-05
PB.3313.2	3	4	4	6.1100045214e-06	8.1466726952e-06	8.1466726952e-06
PB.4073.1	1	2	2	2.0366681738e-06	4.0733363476e-06	4.0733363476e-06
PB.5014.2	0	0	1.0	0.0	0.0	2.0366681738e-06
PB.2903.3	1	1	1.66666666667	2.0366681738e-06	2.0366681738e-06	3.39444695634e-06
PB.2903.2	0	0	0.666666666667	0.0	0.0	1.35777878253e-06
PB.2903.1	15	19	19.6666666667	3.0550022607e-05	3.86966953022e-05	4.00544740848e-05
PB.2026.4	0	0	1.3	0.0	0.0	2.64766862594e-06
PB.3744.5	0	1	1.58333333333	0.0	2.0366681738e-06	3.22472460852e-06
PB.3744.4	0	0	1.08333333333	0.0	0.0	2.20639052162e-06
PB.3744.1	14	16	19.0833333333	2.85133544332e-05	3.25866907808e-05	3.886641765e-05
PB.6746.2	0	0	2.16666666667	0.0	0.0	4.41278104324e-06
PB.3744.3	0	1	3.25	0.0	2.0366681738e-06	6.61917156485e-06
PB.597.1	155	309	309.25	0.000315683566939	0.000629330465705	0.000629839632748
PB.939.1	1	13	13	2.0366681738e-06	2.64766862594e-05	2.64766862594e-05
PB.4702.1	1	2	2	2.0366681738e-06	4.0733363476e-06	4.0733363476e-06
PB.6746.4	1	2	4.66666666667	2.0366681738e-06	4.0733363476e-06	9.50445147774e-06
PB.5222.1	0	1	1	0.0	2.0366681738e-06	2.0366681738e-06
PB.5608.1	1	3	3	2.0366681738e-06	6.1100045214e-06	6.1100045214e-06
PB.2154.1	0	2	8.16666666667	0.0	4.0733363476e-06	1.6632790086e-05
PB.3439.1	1	4	4.33333333333	2.0366681738e-06	8.1466726952e-06	8.82556208647e-06
PB.3886.1	1	3	5.12142857143	2.0366681738e-06	6.1100045214e-06	1.04306505758e-05
PB.3428.2	122	175	187.333333333	0.000248473517204	0.000356416930415	0.000381535837892
PB.3852.1	1	3	3	2.0366681738e-06	6.1100045214e-06	6.1100045214e-06
PB.48.2	8	13	13.5	1.62933453904e-05	2.64766862594e-05	2.74950203463e-05
PB.7201.1	2	9	9	4.0733363476e-06	1.83300135642e-05	1.83300135642e-05
PB.168.4	0	0	0.333333333333	0.0	0.0	6.78889391267e-07
PB.3886.5	0	0	1.6	0.0	0.0	3.25866907808e-06
PB.7054.1	0	1	1	0.0	2.0366681738e-06	2.0366681738e-06
PB.2869.1	0	0	0.75	0.0	0.0	1.52750113035e-06
PB.7208.3	0	1	1.5	0.0	2.0366681738e-06	3.0550022607e-06
PB.7221.1	2	2	3.0	4.0733363476e-06	4.0733363476e-06	6.1100045214e-06
PB.1356.2	0	0	1.83333333333	0.0	0.0	3.73389165197e-06
PB.5553.1	0	0	0.333333333333	0.0	0.0	6.78889391267e-07
PB.4576.4	0	0	1.0	0.0	0.0	2.0366681738e-06
PB.2913.1	1	5	5	2.0366681738e-06	1.0183340869e-05	1.0183340869e-05
PB.7137.3	1	1	1	2.0366681738e-06	2.0366681738e-06	2.0366681738e-06
PB.5707.1	2	4	5.5	4.0733363476e-06	8.1466726952e-06	1.12016749559e-05
PB.6712.2	1	1	1.64285714286	2.0366681738e-06	2.0366681738e-06	3.34595485696e-06
PB.5806.2	0	0	5.33333333333	0.0	0.0	1.08622302603e-05
PB.5806.3	0	0	1.83333333333	0.0	0.0	3.73389165197e-06
PB.5806.1	30	37	42.8333333333	6.1100045214e-05	7.53567224306e-05	8.72372867778e-05
PB.850.1	1	1	1	2.0366681738e-06	2.0366681738e-06	2.0366681738e-06
